Date,Open,High,Low,Close,Adj Close,Volume
2022-12-27,22.170000076293945,22.309999465942383,21.799999237060547,22.059999465942383,22.059999465942383,1418900
2022-12-28,22.030000686645508,22.43000030517578,22.020000457763672,22.360000610351562,22.360000610351562,1268000
2022-12-29,22.530000686645508,23.239999771118164,22.459999084472656,22.8799991607666,22.8799991607666,1096800
2022-12-30,22.6200008392334,22.959999084472656,22.170000076293945,22.90999984741211,22.90999984741211,987400
2023-01-03,23.239999771118164,24.110000610351562,23.030000686645508,23.600000381469727,23.600000381469727,2173200
2023-01-04,23.889999389648438,25.34000015258789,23.889999389648438,25.209999084472656,25.209999084472656,1932400
2023-01-05,24.709999084472656,25.15999984741211,23.969999313354492,24.739999771118164,24.739999771118164,2218900
2023-01-06,24.65999984741211,26.010000228881836,24.65999984741211,25.200000762939453,25.200000762939453,1988600
2023-01-09,26.450000762939453,28.360000610351562,25.950000762939453,27.399999618530273,27.399999618530273,4281200
2023-01-10,27.59000015258789,27.889999389648438,26.93000030517578,27.799999237060547,27.799999237060547,2729000
2023-01-11,28.170000076293945,28.31999969482422,27.110000610351562,27.229999542236328,27.229999542236328,1768900
2023-01-12,27.549999237060547,27.65999984741211,26.5,26.90999984741211,26.90999984741211,2300800
2023-01-13,26.520000457763672,28.06999969482422,26.3799991607666,27.979999542236328,27.979999542236328,1706200
2023-01-17,27.950000762939453,27.950000762939453,27.020000457763672,27.110000610351562,27.110000610351562,1794700
2023-01-18,27.100000381469727,27.65999984741211,26.920000076293945,27.1299991607666,27.1299991607666,1355500
2023-01-19,26.899999618530273,27.209999084472656,26.6299991607666,27.059999465942383,27.059999465942383,1167500
2023-01-20,27.079999923706055,28.15999984741211,26.799999237060547,27.790000915527344,27.790000915527344,1173800
2023-01-23,28.190000534057617,29.260000228881836,28.040000915527344,28.860000610351562,28.860000610351562,2087300
2023-01-24,28.860000610351562,29.040000915527344,28.079999923706055,28.09000015258789,28.09000015258789,1024400
2023-01-25,27.809999465942383,28.239999771118164,27.559999465942383,27.989999771118164,27.989999771118164,881100
2023-01-26,28.329999923706055,28.959999084472656,27.56999969482422,27.84000015258789,27.84000015258789,1166700
2023-01-27,27.75,28.010000228881836,27.280000686645508,27.309999465942383,27.309999465942383,953000
2023-01-30,27.0,27.700000762939453,26.8700008392334,27.59000015258789,27.59000015258789,1044300
2023-01-31,27.690000534057617,28.989999771118164,27.639999389648438,28.959999084472656,28.959999084472656,1975900
2023-02-01,28.770000457763672,29.5,28.18000030517578,29.229999542236328,29.229999542236328,1535500
2023-02-02,29.729999542236328,29.959999084472656,29.1299991607666,29.8700008392334,29.8700008392334,1762600
2023-02-03,29.43000030517578,31.139999389648438,29.43000030517578,30.06999969482422,30.06999969482422,1504700
2023-02-06,29.809999465942383,30.540000915527344,29.559999465942383,30.510000228881836,30.510000228881836,1196200
2023-02-07,30.100000381469727,31.329999923706055,29.81999969482422,31.25,31.25,1343300
2023-02-08,30.5,30.719999313354492,29.670000076293945,30.100000381469727,30.100000381469727,1819600
2023-02-09,30.670000076293945,31.200000762939453,30.309999465942383,30.40999984741211,30.40999984741211,1318400
2023-02-10,30.010000228881836,30.93000030517578,30.010000228881836,30.489999771118164,30.489999771118164,1247800
2023-02-13,30.479999542236328,31.309999465942383,30.239999771118164,31.049999237060547,31.049999237060547,1424800
2023-02-14,30.860000610351562,31.690000534057617,30.549999237060547,31.010000228881836,31.010000228881836,1311500
2023-02-15,30.920000076293945,31.440000534057617,30.770000457763672,30.799999237060547,30.799999237060547,1027200
2023-02-16,30.360000610351562,30.729999542236328,29.989999771118164,30.09000015258789,30.09000015258789,1484700
2023-02-17,30.34000015258789,31.25,30.100000381469727,31.190000534057617,31.190000534057617,2114400
2023-02-21,30.670000076293945,30.670000076293945,28.739999771118164,28.899999618530273,28.899999618530273,1782800
2023-02-22,28.950000762939453,29.8700008392334,28.68000030517578,29.309999465942383,29.309999465942383,1381400
2023-02-23,29.309999465942383,29.579999923706055,28.290000915527344,28.959999084472656,28.959999084472656,1421100
2023-02-24,28.440000534057617,29.110000610351562,27.920000076293945,28.989999771118164,28.989999771118164,1479200
2023-02-27,29.3799991607666,29.520000457763672,28.639999389648438,28.729999542236328,28.729999542236328,1590600
2023-02-28,28.969999313354492,30.1200008392334,28.829999923706055,29.40999984741211,29.40999984741211,3424100
2023-03-01,29.100000381469727,30.0,27.40999984741211,29.229999542236328,29.229999542236328,3206800
2023-03-02,29.100000381469727,29.719999313354492,27.959999084472656,28.34000015258789,28.34000015258789,2234200
2023-03-03,28.399999618530273,28.8799991607666,27.989999771118164,28.520000457763672,28.520000457763672,1980500
2023-03-06,28.520000457763672,28.860000610351562,27.610000610351562,27.729999542236328,27.729999542236328,1712000
2023-03-07,27.860000610351562,28.709999084472656,27.790000915527344,28.360000610351562,28.360000610351562,1344500
2023-03-08,28.190000534057617,28.399999618530273,27.600000381469727,27.68000030517578,27.68000030517578,1261700
2023-03-09,27.59000015258789,27.770000457763672,26.8700008392334,27.030000686645508,27.030000686645508,1358600
2023-03-10,26.530000686645508,27.0,26.18000030517578,26.969999313354492,26.969999313354492,1535000
