Date,Open,High,Low,Close,Adj Close,Volume
2022-12-27,44.900001525878906,45.58000183105469,44.59000015258789,44.86000061035156,43.81413650512695,2031300
2022-12-28,44.86000061035156,44.86000061035156,43.43000030517578,43.79999923706055,42.77885055541992,3116300
2022-12-29,44.029998779296875,46.70000076293945,43.72999954223633,46.560001373291016,45.47450256347656,4744700
2022-12-30,46.0099983215332,46.47999954223633,44.689998626708984,45.470001220703125,44.409915924072266,3614400
2023-01-03,45.77000045776367,46.66999816894531,44.439998626708984,44.58000183105469,43.54066848754883,2880000
2023-01-04,44.77000045776367,45.900001525878906,44.37099838256836,45.130001068115234,44.07783889770508,3523400
2023-01-05,45.29999923706055,45.9900016784668,44.13999938964844,45.4900016784668,44.42945098876953,3835700
2023-01-06,46.52000045776367,47.7400016784668,45.68000030517578,46.36000061035156,45.2791633605957,4645200
2023-01-09,47.59000015258789,50.650001525878906,47.4900016784668,50.27000045776367,49.09800720214844,6175600
2023-01-10,50.599998474121094,53.125,49.90999984741211,52.97999954223633,51.74482345581055,5734300
2023-01-11,53.209999084472656,53.54999923706055,51.68000030517578,51.95000076293945,50.73883819580078,5176000
2023-01-12,52.84000015258789,53.36000061035156,50.599998474121094,53.31999969482422,52.076904296875,5733300
2023-01-13,52.84000015258789,55.02000045776367,52.45000076293945,54.61000061035156,53.336830139160156,4697000
2023-01-17,54.61000061035156,55.4900016784668,54.060001373291016,54.86000061035156,53.58100128173828,5288200
2023-01-18,56.5,57.60900115966797,53.130001068115234,53.45000076293945,52.20386505126953,9115400
2023-01-19,51.13999938964844,53.14500045776367,49.52000045776367,49.52000045776367,48.36549758911133,12142700
2023-01-20,49.1349983215332,51.72999954223633,48.68000030517578,51.0,49.81098937988281,6098000
2023-01-23,51.27000045776367,52.0,50.41999816894531,51.75,50.54350662231445,4311400
2023-01-24,51.220001220703125,54.060001373291016,51.20000076293945,52.869998931884766,51.63739013671875,5561500
2023-01-25,51.869998931884766,52.70500183105469,51.06999969482422,52.189998626708984,50.97324752807617,4584100
2023-01-26,52.43000030517578,52.75,50.40999984741211,52.11000061035156,50.89511489868164,3967400
2023-01-27,51.38999938964844,53.459999084472656,50.97999954223633,52.75,51.52019119262695,4772500
2023-01-30,51.90999984741211,52.130001068115234,50.279998779296875,50.34000015258789,49.1663703918457,4370000
2023-01-31,49.900001525878906,52.29999923706055,49.529998779296875,52.2400016784668,51.02207946777344,4638800
2023-02-01,52.099998474121094,54.72999954223633,51.619998931884766,54.58000183105469,53.30752944946289,5479100
2023-02-02,54.279998779296875,54.46900177001953,51.91999816894531,53.65999984741211,52.408973693847656,4665600
2023-02-03,53.400001525878906,54.380001068115234,52.58000183105469,52.7400016784668,51.51042175292969,3546200
2023-02-06,55.13999938964844,55.400001525878906,50.86000061035156,52.02000045776367,50.80720520019531,5405100
2023-02-07,52.15999984741211,53.400001525878906,50.8650016784668,53.2400016784668,51.99876403808594,4359400
