Date,Open,High,Low,Close,Adj Close,Volume
2022-12-27,32.86000061035156,33.33000183105469,32.59000015258789,32.900001525878906,32.39076232910156,7613000
2022-12-28,32.84000015258789,33.02000045776367,31.920000076293945,31.989999771118164,31.494844436645508,7687300
2022-12-29,31.950000762939453,32.7599983215332,31.81999969482422,32.72999954223633,32.223388671875,7388000
2022-12-30,32.439998626708984,33.04999923706055,32.349998474121094,32.86000061035156,32.35137939453125,6957600
2023-01-03,33.25,33.54999923706055,32.34000015258789,32.61000061035156,32.105247497558594,8640200
2023-01-04,32.95000076293945,34.470001220703125,32.939998626708984,34.38999938964844,33.85769271850586,11318800
2023-01-05,34.689998626708984,35.56999969482422,34.52000045776367,35.22999954223633,34.684696197509766,11332500
2023-01-06,35.189998626708984,36.06999969482422,35.099998474121094,36.029998779296875,35.47230911254883,11110400
2023-01-09,36.540000915527344,37.41999816894531,36.349998474121094,36.77000045776367,36.20085525512695,11251300
2023-01-10,36.66999816894531,38.16999816894531,36.65999984741211,38.09000015258789,37.500423431396484,10283500
2023-01-11,37.91999816894531,38.70000076293945,37.81999969482422,38.18000030517578,37.58903503417969,14336700
2023-01-12,38.84000015258789,39.619998931884766,38.31999969482422,39.599998474121094,38.98705291748047,20052100
2023-01-13,36.54999923706055,38.290000915527344,36.52000045776367,38.20000076293945,37.608726501464844,29120400
2023-01-17,38.20000076293945,38.36000061035156,37.560001373291016,38.2599983215332,37.66779327392578,17803900
2023-01-18,39.06999969482422,39.31999969482422,38.310001373291016,38.380001068115234,37.78593826293945,18661200
2023-01-19,37.849998474121094,38.439998626708984,37.029998779296875,38.349998474121094,37.75639724731445,17006100
2023-01-20,38.52000045776367,39.20000076293945,38.34000015258789,39.029998779296875,38.425872802734375,11998700
2023-01-23,39.20000076293945,39.310001373291016,38.72999954223633,39.08000183105469,38.47510528564453,12459300
2023-01-24,39.25,39.459999084472656,38.45000076293945,38.79999923706055,38.199432373046875,7679600
2023-01-25,38.72999954223633,39.5,38.619998931884766,39.380001068115234,38.77046203613281,10181800
2023-01-26,39.41999816894531,39.5099983215332,38.619998931884766,39.220001220703125,38.61293411254883,7618400
2023-01-27,39.0,39.220001220703125,38.70000076293945,38.72999954223633,38.13051986694336,7298400
2023-01-30,38.43000030517578,39.38999938964844,38.2599983215332,38.400001525878906,37.80562973022461,8982000
2023-01-31,38.810001373291016,39.11000061035156,38.369998931884766,39.099998474121094,38.494789123535156,7919200
2023-02-01,38.84000015258789,40.08000183105469,38.599998474121094,39.88999938964844,39.272560119628906,10781400
2023-02-02,40.209999084472656,40.34000015258789,39.5099983215332,39.900001525878906,39.282413482666016,10322700
